
Her 43,4.388769,0.149793,5.15
Hya 47,3.658726,-0.435847,5.15
Lib 36,4.078056,-0.489512,5.15
Lib Alpha1,3.886354,-0.279204,5.15
Lyn 35,2.321055,0.763174,5.15
Mus Zeta2,3.238117,-1.178480,5.15
Oct Alpha,5.518367,-1.344320,5.15
Pav Upsilon,5.419036,-1.165196,5.15
Per 29,0.866687,0.876543,5.15
Tri 14,0.663676,0.630888,5.15
Vir 90,3.642073,-0.026233,5.15
Vul 22,5.303634,0.410303,5.15
Aql 31,5.083141,0.208470,5.16
Aqr 1,5.407968,0.008489,5.16
Equ Beta,5.597678,0.118876,5.16
Her 90,4.683162,0.698272,5.16
Ind Mu,5.520636,-0.955170,5.16
Peg 59,6.072597,0.152193,5.16
Peg Sigma,5.988232,0.171663,5.16
Psc 82,0.310290,0.548465,5.16
Psc 89,0.339467,0.063084,5.16
Tel Rho,5.001815,-0.913520,5.16
UMa 37,2.771416,0.996282,5.16
Vul 4,5.085351,0.345551,5.16
Aql Sigma,5.145202,0.094209,5.17
Cas Mu,0.297899,0.958540,5.17
Cir Eta,3.947949,-1.117563,5.17
Col Mu,1.509703,-0.563853,5.17
Cru Mu2,3.379888,-0.997776,5.17
Cyg 35,5.317371,0.610565,5.17
Del 17,5.478639,0.239483,5.17
Eri Xi,1.150521,-0.065372,5.17
Per 9,0.621148,0.974689,5.17
Pup 9,2.058492,-0.242567,5.17
Ser 10,4.051942,0.032153,5.17
Ser Tau1,4.039521,0.269270,5.17
Tel Kappa,4.942162,-0.909447,5.17
UMa 27,2.543614,1.261044,5.17
And Rho,0.092161,0.662677,5.18
Aqr 108,6.245464,-0.330022,5.18
Ari 38,0.719774,0.217221,5.18
Cap 42,5.679076,-0.245175,5.18
Cas 42,0.449124,1.232595,5.18
Cep 6,5.582305,1.132229,5.18
Com 13,3.247658,0.455507,5.18
Crt Eta,3.124205,-0.299339,5.18
Gem Omega,1.843126,0.422636,5.18
Her 95,4.718927,0.376909,5.18
Leo 75,2.955235,0.035091,5.18
Phe Sigma,6.227626,-0.876621,5.18
Pup 6,2.049395,-0.300691,5.18
Scl Iota,0.093899,-0.505826,5.18
Tau 125,1.482381,0.451987,5.18
Vul 21,5.298129,0.500817,5.18
Vul 3,5.073883,0.458367,5.18
And 64,0.630129,0.872781,5.19
Aur 66,1.937934,0.709864,5.19
Cep 30,5.928229,1.109758,5.19
Cet Phi2,0.218719,-0.185781,5.19
Cyg 25,5.235639,0.646518,5.19
Men Gamma,1.448107,-1.332404,5.19
Ori 6,1.286228,0.199423,5.19
Vir 49,3.437848,-0.187453,5.19
Aqr 97,6.120230,-0.262483,5.2
Aqr Upsilon,5.910965,-0.361429,5.2
Aur Psi3,1.740181,0.696430,5.2
CMa 10,1.764848,-0.542283,5.2
Cam 31,1.548820,1.045249,5.2
Cet 13,0.153800,-0.062706,5.2
Cnc Omicron1,2.344188,0.267433,5.2
Cnc Sigma3,2.354202,0.565812,5.2
CrB Nu1,4.286340,0.589907,5.2
Dra 2,3.037077,1.209911,5.2
Dra 73,5.373462,1.308207,5.2
For Kappa,0.621963,-0.415674,5.2
Lib Nu,3.955905,-0.283737,5.2
Lyn 18,1.902038,1.040871,5.2
Oph Omicron,4.529180,-0.423887,5.2
Ori 71,1.635584,0.334342,5.2
Tau 41,1.076025,0.481711,5.2
Vol Theta,2.264943,-1.228484,5.2
Crv Zeta,3.231310,-0.387739,5.21
Cyg 61,5.527938,0.676242,5.21
Gem 26,1.755823,0.307968,5.21
Hor Zeta,0.701011,-0.952077,5.21
Lyn 5,1.687799,1.019573,5.21
Phe Upsilon,0.295826,-0.724084,5.21
Ser 59,4.831108,0.003423,5.21
Sex Delta,2.746617,-0.047807,5.21
UMa 67,3.150814,0.751287,5.21
Vir 76,3.547244,-0.177413,5.21
And 14,6.157914,0.684804,5.22
Aql 19,5.013451,0.106000,5.22
Ari Pi,0.738674,0.304807,5.22
Aur Psi6,1.778752,0.851536,5.22
Cap Tau,5.407350,-0.261009,5.22
Cas 49,0.547684,1.328457,5.22
Cnc Rho2,2.337265,0.487427,5.22
Com Alpha,3.446974,0.305947,5.22
Gem 63,1.953634,0.374286,5.22
Ori 60,1.565677,0.009653,5.22
Phe Rho,0.221162,-0.889890,5.22
Sco Chi,4.249215,-0.206603,5.22
Vir 32,3.340640,0.133925,5.22
Vir 57,3.473118,-0.348072,5.22
Vir 59,3.476587,0.164483,5.22
Vul 16,5.244816,0.435251,5.22
And 28,0.131431,0.519265,5.23
Ant Eta,2.613071,-0.626418,5.23
Aql 11,4.970240,0.237757,5.23
Ara Kappa,4.564036,-0.883723,5.23
Aur Rho,1.404146,0.729625,5.23
Dra 26,4.603270,1.079922,5.23
Equ Epsilon,5.493744,0.074938,5.23
Eri 20,0.943743,-0.304856,5.23
Eri 51,1.211266,-0.043168,5.23
Lyr 17,5.006593,0.567261,5.23
Psc 91,0.353967,0.501574,5.23
Psc Alpha,0.532529,0.048234,5.23
Ser Omega,4.146430,0.038334,5.23
Tau Psi,1.077777,0.506170,5.23
Aqr 106,6.214252,-0.318993,5.24
Boo Phi,4.092041,0.704299,5.24
Cap 41,5.681105,-0.406012,5.24
Cap Phi,5.565993,-0.360440,5.24
Cnc Kappa,2.389996,0.186193,5.24
CrA Mu,4.920709,-0.705220,5.24
Cyg 71,5.626287,0.812286,5.24
Dra 8,3.383648,1.142119,5.24
Eri Tau7,0.993354,-0.416693,5.24
Her 45,4.397241,0.091572,5.24
Hya 23,2.429040,-0.110882,5.24
Hya 56,3.873526,-0.455313,5.24
LMi 42,2.818118,0.535506,5.24
Oph Tau,4.725835,-0.142778,5.24
Psc 107,0.447226,0.353754,5.24
Psc Zeta,0.321715,0.132214,5.24
Ret Eta,1.142703,-1.106301,5.24
Ret Zeta2,0.864876,-1.090942,5.24
Sex Epsilon,2.694919,-0.140829,5.24
Sgr 29,4.929108,-0.354733,5.24
Ara Iota,4.552117,-0.828479,5.25
Ara Pi,4.616803,-0.951209,5.25
Aur Psi5,1.774731,0.760571,5.25
Boo 13,3.701356,0.863206,5.25
CMi Delta1,1.972651,0.033413,5.25
CMi Eta,1.954921,0.121160,5.25
CVn 14,3.428445,0.624808,5.25
Cap Pi,5.355194,-0.317854,5.25
Eri 24,0.979602,-0.020299,5.25
Gem 68,1.979240,0.276227,5.25
Her 59,4.457600,0.585878,5.25
Lac 12,5.940563,0.702068,5.25
Lep 8,1.411550,-0.243076,5.25
Lyn 42,2.523579,0.702316,5.25
Lyr Nu2,4.930039,0.568119,5.25
Oph 23,4.427006,-0.107406,5.25
Scl Pi,0.445684,-0.564212,5.25
Scl Theta,0.051196,-0.613187,5.25
Vir 68,3.519980,-0.221793,5.25
Aqr 68,5.967070,-0.342317,5.26
Boo Chi,3.990201,0.509011,5.26
Eri Rho3,0.804044,-0.132660,5.26
Hor Nu,0.737511,-1.096183,5.26
Leo 92,3.057751,0.372676,5.26
Leo Nu,2.610242,0.217201,5.26
Ori 45,1.464586,-0.084750,5.26
Ser 16,4.086223,0.174707,5.26
Tau 58,1.137104,0.263462,5.26
And 49,0.393150,0.820431,5.27
Aps Delta2,4.278006,-1.373002,5.27
Aql Chi,5.159920,0.206414,5.27
Ari Eta,0.579457,0.370199,5.27
Aur 49,1.724393,0.489080,5.27
Cep 20,5.781440,1.095815,5.27
Dor Kappa,1.240718,-1.042534,5.27
Dra 64,5.242424,1.131342,5.27
Gem 36,1.795726,0.379803,5.27
Her 105,4.796070,0.426665,5.27
Mon 7,1.656812,-0.136538,5.27
Ori 52,1.518451,0.112646,5.27
Pyx Eta,2.259634,-0.458236,5.27
TrA Iota,4.310767,-1.118024,5.27
UMa 17,2.425273,0.990324,5.27
UMa 31,2.599304,0.869523,5.27
Aql Omega1,5.051928,0.202376,5.28
Aql Phi,5.219574,0.199384,5.28
Ari Tau1,0.878017,0.369084,5.28
Cam 16,1.411375,1.004340,5.28
Cap 29,5.566502,-0.264791,5.28
Cap Sigma,5.320607,-0.333683,5.28
Cas 40,0.429853,1.274788,5.28
Cet 69,0.619345,0.006909,5.28
Eri 35,1.053888,-0.027048,5.28
For Mu,0.579922,-0.536233,5.28
Her 96,4.722796,0.363615,5.28
Hyi Mu,0.661807,-1.380720,5.28
Lyr Iota,5.006048,0.630069,5.28
Oct Chi,4.951419,-1.529010,5.28
Oct Gamma3,0.043786,-1.435078,5.28
Per 43,1.032399,0.884800,5.28
Tau Kappa2,1.158099,0.387458,5.28
Tri 7,0.593136,0.582222,5.28
Aqr 107,6.222164,-0.325994,5.29
Ara Epsilon2,4.464320,-0.929160,5.29
Boo 15,3.729972,0.176288,5.29
CMa 11,1.775225,-0.251778,5.29
CMi 14,2.087167,0.038829,5.29
CVn 3,3.228037,0.854935,5.29
Cas 31,0.308291,1.200413,5.29
Cep 18,5.776523,1.101647,5.29
Com 17,3.267744,0.452263,5.29
Gru Xi,5.637843,-0.718712,5.29
Ind Nu,5.866982,-1.261097,5.29
Oct Lambda,5.719902,-1.443722,5.29
Peg 12,5.698820,0.400534,5.29
Peg 13,5.716586,0.301690,5.29
Per 59,1.234406,0.756862,5.29
Tau 133,1.517193,0.242596,5.29
Tau 46,1.106328,0.134672,5.29
Tri 12,0.646499,0.517829,5.29
Vol Eta,2.190708,-1.281072,5.29
And 18,6.192159,0.880897,5.3
And 62,0.607724,0.826937,5.3
Aqr 32,5.780487,-0.015824,5.3
Ari 33,0.701121,0.472301,5.3
CMi 1,1.941548,0.203675,5.3
CMi 11,2.034487,0.187943,5.3
Cam 4,1.256659,0.990600,5.3
Cap Chi,5.535137,-0.369898,5.3
Cnc Mu2,2.128269,0.376671,5.3
Dra 3,3.065118,1.164920,5.3
Lep Nu,1.396198,-0.214947,5.3
Lib 12,3.902273,-0.430088,5.3
Mic Zeta,5.510732,-0.674250,5.3
Ori 72,1.638071,0.281749,5.3
Peg 7,5.682174,0.099135,5.3
Peg 82,6.250977,0.191070,5.3
Sgr Theta2,5.235355,-0.605590,5.3
Tau 106,1.343060,0.356367,5.3
Cet Phi3,0.244455,-0.196640,5.31
Col Nu2,1.473683,-0.500725,5.31
Cyg 70,5.617153,0.647808,5.31
Gem 76,2.025084,0.450019,5.31
Hor Eta,0.686816,-0.917049,5.31
Hya 14,2.309776,-0.060093,5.31
Lep 19,1.604365,-0.334507,5.31
Lib Mu,3.880383,-0.246945,5.31
Men Beta,1.320851,-1.244672,5.31
Pav Mu2,5.244162,-1.168396,5.31
Per 36,0.926937,0.803845,5.31
Pic Lambda,1.233831,-0.881066,5.31
Scl Epsilon,0.460971,-0.437249,5.31
Scl Mu,6.198697,-0.559780,5.31
UMa 57,3.006635,0.686559,5.31
Vul 33,5.490253,0.389659,5.31
Aqr 41,5.821982,-0.367814,5.32
Cam 36,1.626872,1.147001,5.32
Dra 9,3.403036,1.162341,5.32
Eri Rho2,0.797201,-0.134133,5.32
Her 53,4.419908,0.553298,5.32
Leo 22,2.582578,0.425778,5.32
Leo 73,2.949017,0.232260,5.32
Lyn 36,2.416423,0.754293,5.32
Peg 64,6.117008,0.555233,5.32
Peg 71,6.167419,0.392680,5.32
Vir 4,3.088862,0.143917,5.32
Vul 24,5.309226,0.430592,5.32
And 32,0.179420,0.688683,5.33
And 4,6.054787,0.809610,5.33
Cnc Eta,2.237112,0.356765,5.33
Lyn 14,1.802423,1.037574,5.33
Oph 37,4.504971,0.184748,5.33
Ori 5,1.280112,0.043774,5.33
Ori 73,1.639519,0.219058,5.33
Per 20,0.757953,0.669116,5.33
Ser 3,3.993270,0.086210,5.33
Ser Chi,4.109334,0.224231,5.33
Tau 40,1.063531,0.094868,5.33
UMa 61,3.058908,0.596932,5.33
Vir 55,3.465271,-0.347859,5.33
Aql 20,5.029508,-0.138569,5.34
Aqr 103,6.202791,-0.314634,5.34
Aqr 42,5.832898,-0.223950,5.34
Cnc Pi2,2.422648,0.260776,5.34
Leo 53,2.832917,0.184050,5.34
Ori 14,1.343387,0.148324,5.34
Ori 21,1.392715,0.045306,5.34
Psc Psi1,0.286590,0.374780,5.34
Sgr 7,4.724832,-0.423805,5.34
Cam 2,1.221592,0.933281,5.35
Cam 40,1.639199,1.047183,5.35
Cet 75,0.663909,-0.018064,5.35
Cnc Theta,2.232254,0.315808,5.35
Dra 50,4.914716,1.316570,5.35
For Pi,0.529031,-0.523628,5.35
Gem 85,2.075480,0.347039,5.35
Her 54,4.430387,0.321722,5.35
Hor Lambda,0.632238,-1.052642,5.35
LMi 23,2.688854,0.511566,5.35
Leo Psi,2.547010,0.244724,5.35
Lyn 13,1.775109,0.997790,5.35
Oct Xi,5.979418,-1.398431,5.35
Oph 43,4.552517,-0.491189,5.35
Ori 55,1.533126,-0.131215,5.35
Ser 6,4.018766,0.012484,5.35
Tau 29,0.984686,0.105592,5.35
Tau 53,1.131999,0.369001,5.35
Tel Nu,5.183715,-0.983711,5.35
Tri 15,0.679718,0.605411,5.35
UMa 74,3.272296,1.019374,5.35
Aur 40,1.599529,0.671651,5.36
Aur 45,1.665779,0.932917,5.36
Cam 37,1.614364,1.028624,5.36
Cha Iota,2.461576,-1.409998,5.36
Cyg 27,5.263753,0.627839,5.36
LMi 20,2.622408,0.557172,5.36
Lyn 22,1.963205,0.866949,5.36
Ori 38,1.458564,0.065746,5.36
Psc 55,0.174213,0.374170,5.36
Sge 10,5.218629,0.290331,5.36
Vir 84,3.591284,0.061751,5.36
Vir Omega,3.047607,0.141968,5.36
Aqr Rho,5.847718,-0.136504,5.37
Boo 50,4.022155,0.574805,5.37
Cyg 60,5.502943,0.805571,5.37
Gru Kappa,6.041719,-0.941867,5.37
Her 2,4.165366,0.752911,5.37
Her 82,4.610404,0.847978,5.37
LMi 8,2.493814,0.612664,5.37
Lup Upsilon,4.034976,-0.693075,5.37
Lyn 34,2.273371,0.799952,5.37
Lyr Epsilon2,4.906041,0.691373,5.37
Peg 30,5.848860,0.101045,5.37
Psc 41,0.089877,0.142947,5.37
Sge 13,5.236228,0.305724,5.37
Sgr 28,4.914600,-0.390818,5.37
Tau Chi,1.145729,0.447313,5.37
Tuc Iota,0.293703,-1.078182,5.37
Vir 63,3.503828,-0.309539,5.37
Vir 7,3.141367,0.063797,5.37
Vol Kappa1,2.180862,-1.248172,5.37
Cas 47,0.545954,1.348815,5.38
Cet 95,0.865567,-0.016236,5.38
Cyg 9,5.126243,0.514227,5.38
Del Eta,5.384123,0.227368,5.38
Dor Pi2,1.681959,-1.216325,5.38
Dra 51,4.995656,0.931948,5.38
Eri 63,1.308299,-0.179129,5.38
Lib 41,4.096760,-0.336882,5.38
Pic Eta1,1.321258,-0.857854,5.38
Psc 52,0.142208,0.354205,5.38
Psc 57,0.203113,0.270099,5.38
Psc Rho,0.376358,0.334618,5.38
Sgr 15,4.778777,-0.361778,5.38
Tau 121,1.463684,0.419567,5.38
Tau 56,1.132770,0.380021,5.38
Aql 51,5.195758,-0.187860,5.39
Boo 22,3.780630,0.335573,5.39
Boo 33,3.834648,0.775004,5.39
Cnc 57,2.331084,0.533712,5.39
CrB Nu2,4.286907,0.588239,5.39
Cyg 51,5.420164,0.878599,5.39
Dra 66,5.260190,1.082027,5.39
For Gamma2,0.741343,-0.487674,5.39
Her 72,4.540736,0.566670,5.39
Her Alpha2,4.514527,0.251153,5.39
Leo 79,2.984680,0.024570,5.39
Ori 75,1.645453,0.173529,5.39
Peg 58,6.065128,0.171425,5.39
Ser 60,4.841907,-0.034650,5.39
Tuc Rho,0.185325,-1.142633,5.39
And 55,0.494314,0.710868,5.4
Aur 26,1.477574,0.532195,5.4
Cas 12,0.108174,1.079156,5.4
Cyg 14,5.146285,0.747321,5.4
Mon Beta,1.696569,-0.122774,5.4
Psc 5,6.059267,0.037137,5.4
Ser 25,4.128111,-0.031493,5.4
Tau 83,1.180810,0.239537,5.4
Vol Iota,1.795289,-1.238544,5.4
Aps Iota,4.547012,-1.223883,5.41
Boo 18,3.749280,0.226966,5.41
Cap 33,5.603205,-0.363935,5.41
Cas 23,0.208429,1.306335,5.41
Cet 39,0.334252,-0.043638,5.41
Cet 57,0.522588,-0.363455,5.41
Cnc 60,2.338421,0.202914,5.41
CrB Rho,4.193350,0.581258,5.41
Hor Iota,0.709295,-0.886632,5.41
LMi 11,2.511791,0.625007,5.41
Leo 37,2.690767,0.239605,5.41
Leo Omega,2.480367,0.158069,5.41
Lib Eta,4.119297,-0.273542,5.41
Pav Sigma,5.451107,-1.200374,5.41
Scl Kappa2,0.050498,-0.485197,5.41
Tau 44,1.094460,0.462178,5.41
Vul 35,5.618513,0.481861,5.41
Aql 14,4.986878,-0.064558,5.42
Aql 15,4.995830,-0.070361,5.42
Cam 17,1.440638,1.100731,5.42
Cet 50,0.418806,-0.268786,5.42
Cet 70,0.620494,-0.015446,5.42
Leo 69,2.939833,-0.001217,5.42
Oct Zeta,2.341730,-1.495102,5.42
PsA Eta,5.763237,-0.496609,5.42
Psc 68,0.252360,0.506010,5.42
Scl Kappa1,0.040797,-0.488479,5.42
Tau 115,1.427541,0.313500,5.42
Vir 106,3.790397,-0.120437,5.42
Aqr 83,6.043915,-0.134279,5.43
Ari Nu,0.692968,0.383299,5.43
Cap 30,5.576131,-0.313902,5.43
Cas 6,6.234476,1.085847,5.43
Cet 25,0.275078,-0.084416,5.43
Cet 60,0.537540,0.002240,5.43
Cnc Tau,2.391108,0.517563,5.43
Del Iota,5.401001,0.198580,5.43
Dra 7,3.349170,1.165710,5.43
Ori 16,1.349692,0.171556,5.43
Per 14,0.715963,0.773128,5.43
PsA Lambda,5.822040,-0.484625,5.43
Psc 2,6.019015,0.016804,5.43
Sco 16,4.241681,-0.149182,5.43
Sgr Chi3,5.085431,-0.418220,5.43
Vir 87,3.610315,-0.311716,5.43
Vul 2,5.051536,0.401872,5.43
And 11,6.106456,0.848671,5.44
Cep 7,5.618949,1.166040,5.44
Cyg Omega2,5.372618,0.859056,5.44
Eri 37,1.092467,-0.120845,5.44
Gem 28,1.766091,0.505636,5.44
Gem 45,1.869102,0.278045,5.44
Sgr 14,4.774632,-0.378964,5.44
Cha Nu,2.558405,-1.339996,5.45
Cnc Nu,2.368143,0.426781,5.45
Cnc Sigma2,2.342857,0.574393,5.45
CrB Lambda,4.170435,0.662299,5.45
Dra Psi2,4.691387,1.256724,5.45
Eri 4,0.774032,-0.416469,5.45
Lyn 19,1.932378,0.964842,5.45
Lyn 26,2.071320,0.830161,5.45
Men Theta,1.817644,-1.386145,5.45
Mon 21,1.882309,-0.005270,5.45
Nor Lambda,4.272981,-0.744800,5.45
Peg 5,5.662532,0.337173,5.45
Pic Zeta,1.393507,-0.883243,5.45
Tuc Lambda2,0.240005,-1.213474,5.45
Aql 42,5.139071,-0.081114,5.46
Aqr 38,5.805947,-0.201847,5.46
Cep 26,5.877782,1.136772,5.46
Com 21,3.276899,0.428779,5.46
Com 26,3.312293,0.367610,5.46
Crv 3,3.189873,-0.411941,5.46
Dra 75,5.359223,1.421096,5.46
Her 89,4.692405,0.454658,5.46
Hya 20,2.398046,-0.153376,5.46
Leo 46,2.758478,0.246741,5.46
Lib Xi2,3.912890,-0.199137,5.46
Oct Iota,3.381474,-1.485682,5.46
Ori 33,1.445314,0.057460,5.46
Tau 16,0.980890,0.423931,5.46
Tau 93,1.221978,0.212891,5.46
UMa 82,3.575772,0.923652,5.46
Vir 95,3.694484,-0.162548,5.46
And 36,0.239837,0.412392,5.47
Aql 66,5.293722,-0.017618,5.47
Ari Xi,0.631882,0.185189,5.47
Aur Omicron,1.509273,0.869635,5.47
Cha Delta1,2.815485,-1.404462,5.47
Cha Eta,2.274709,-1.378170,5.47
For Eta3,0.744703,-0.622666,5.47
Gru Nu,5.884610,-0.682981,5.47
Her Rho,4.553906,0.648332,5.47
Hya 24,2.429011,-0.152624,5.47
Lib 49,4.190216,-0.288561,5.47
Men Eta,1.287995,-1.307896,5.47
Men Kappa,1.528378,-1.385118,5.47
Oct Phi,4.815371,-1.309768,5.47
Oct Sigma,5.536053,-1.552582,5.47
Per 30,0.863022,0.768381,5.47
Tau 118,1.436733,0.438960,5.47
Tau 36,1.066229,0.420726,5.47
UMa 2,2.245381,1.136995,5.47
Com 18,3.270085,0.420779,5.48
Crt Iota,3.048516,-0.230417,5.48
Del 18,5.490944,0.189179,5.48
Dra 49,4.977345,0.971421,5.48
Eri 30,1.015316,-0.093574,5.48
Her 112,4.940474,0.373942,5.48
Her 9,4.246633,0.087635,5.48
Leo 52,2.820547,0.247745,5.48
Peg 37,5.890341,0.077347,5.48
Pup 5,2.041795,-0.212809,5.48
Sco 27,4.438307,-0.580487,5.48
Tau 81,1.180926,0.273876,5.48
UMi 19,4.236023,1.324312,5.48
Vir 21,3.288986,-0.164968,5.48
Aps Kappa1,4.064494,-1.280887,5.49
Aql 27,5.064051,-0.015572,5.49
Aqr 18,5.603343,-0.224764,5.49
Aqr 21,5.608106,-0.062076,5.49
Ari Sigma,0.748281,0.263230,5.49
CrA Eta1,4.925501,-0.762360,5.49
Her 47,4.408367,0.126498,5.49
Leo 51,2.820488,0.329717,5.49
Oct Tau,6.143828,-1.526853,5.49
Pav Iota,4.757920,-1.082143,5.49
Peg 51,6.010325,0.362485,5.49
Psc 20,6.230571,-0.048200,5.49
Sgr 24,4.860269,-0.419446,5.49
Tau 130,1.515978,0.309432,5.49
Vul 10,5.164931,0.449805,5.49
Vul 19,5.287475,0.467903,5.49
Aps Theta,3.688448,-1.340355,5.5
Ari 64,0.891463,0.431518,5.5
Cep Rho2,5.889970,1.375741,5.5
Cnc 27,2.211034,0.220862,5.5
Col Pi2,1.605187,-0.735724,5.5
Col Sigma,1.554863,-0.547728,5.5
LMi 28,2.723339,0.588501,5.5
Lib Zeta4,4.070631,-0.294136,5.5
Psc 58,0.205185,0.208984,5.5
Psc 94,0.378278,0.335806,5.5
Psc Sigma,0.274097,0.555092,5.5
Scl Sigma,0.272446,-0.550685,5.5
Sco 18,4.256953,-0.146074,5.5
Tau 103,1.344383,0.423509,5.5
Tau 116,1.430123,0.277056,5.5
Tau Omega1,1.087195,0.342245,5.5
Tri Epsilon,0.536543,0.580913,5.5
Aqr 7,5.484261,-0.169253,5.51
Cet 67,0.597703,-0.112089,5.51
CrB Omicron,4.014875,0.516899,5.51
Cyg 49,5.415073,0.563867,5.51
Eri 58,1.254914,-0.295562,5.51
Eri 62,1.293304,-0.090258,5.51
LMi 40,2.805748,0.459468,5.51
Mus Theta,3.438808,-1.139812,5.51
Oct Psi,5.837435,-1.352834,5.51
Oph 21,4.413130,0.021225,5.51
Peg 86,0.024871,0.233806,5.51
Per 50,1.084766,0.663918,5.51
Phe Lambda2,0.155705,-0.837773,5.51
Psc 34,0.043800,0.194527,5.51
Ser 11,4.070828,-0.020706,5.51
Tuc Pi,0.090103,-1.215185,5.51
Vir 86,3.603836,-0.216886,5.51
Aql Tau,5.254045,0.127026,5.52
Ari 62,0.882257,0.481842,5.52
Cam 5,1.287406,0.964454,5.52
Cep 12,5.704703,1.059289,5.52
Cha Mu1,2.621172,-1.434918,5.52
Gru Omicron,6.137494,-0.920167,5.52
Her 83,4.635914,0.428726,5.52
Hyi Iota,0.855037,-1.350681,5.52
Leo 65,2.909915,0.034131,5.52
Leo 86,3.012802,0.321310,5.52
Per 1,0.488641,0.962505,5.52
Psc 80,0.298320,0.098606,5.52
Tau 135,1.529265,0.249679,5.52
TrA Theta,4.344764,-1.143108,5.52
Vul 18,5.282057,0.469566,5.52
Aql 28,5.059949,0.215980,5.53
Aqr 49,5.862190,-0.432187,5.53
Cet 80,0.680678,-0.136688,5.53
Dra 16,4.346706,0.923284,5.53
Eri 22,0.962716,-0.090941,5.53
Gru Phi,6.100646,-0.712521,5.53
Hyi Theta,0.795245,-1.254935,5.53
Ind Omicron,5.719379,-1.215263,5.53
Leo 95,3.122721,0.273086,5.53
Men Epsilon,1.944442,-1.380454,5.53
Mic Eta,5.525821,-0.722324,5.53
Peg 15,5.726854,0.502538,5.53
Peg 75,6.186959,0.321150,5.53
Peg 87,0.039444,0.317858,5.53
Sge 11,5.226199,0.293026,5.53
Tau 72,1.166280,0.401363,5.53
Aqr 30,5.773869,-0.113839,5.54
Boo 14,3.726656,0.226185,5.54
Cet 66,0.579413,-0.041776,5.54
For Rho,0.994547,-0.526527,5.54
Her 25,4.299633,0.652646,5.54
Hya 15,2.319433,-0.125266,5.54
Men Mu,1.235104,-1.237981,5.54
Peg 17,5.746235,0.210773,5.54
Pup 18,2.140923,-0.240841,5.54
Ret Zeta1,0.862934,-1.092145,5.54
Ser Phi,4.176762,0.251580,5.54
Tau 122,1.470716,0.297409,5.54
Tri 11,0.643423,0.555039,5.54
Vul 25,5.332228,0.426665,5.54
Aqr 5,5.463513,-0.096114,5.55
Aqr 96,6.106034,-0.089438,5.55
Aur 48,1.695449,0.532204,5.55
Cnc 3,2.097835,0.302092,5.55
Eri 25,0.981493,-0.005178,5.55
Hyi Pi1,0.585754,-1.184060,5.55
Lep 10,1.444813,-0.364139,5.55
Lib 50,4.192252,-0.146806,5.55
Psc 22,6.248126,0.051143,5.55
Psc Psi2,0.296502,0.361967,5.55
Psc Psi3,0.304647,0.343107,5.55
UMa 70,3.232553,1.009915,5.55
Vir 75,3.546778,-0.268136,5.55
Ant Delta,2.747105,-0.534197,5.56
Aqr 77,5.998515,-0.283999,5.56
Boo 32,3.847251,0.203515,5.56
Cep 14,5.768648,1.012301,5.56
CrB Pi,4.118926,0.567508,5.56
Dor Pi1,1.669567,-1.221454,5.56
Eri 5,0.784031,-0.043022,5.56
Gem 70,2.000787,0.611714,5.56
Hya 33,2.506925,-0.103236,5.56
Ori 18,1.379108,0.197945,5.56
Psc Psi1,0.286649,0.374640,5.56
Boo 47,3.950684,0.840395,5.57
Cas 32,0.312807,1.134794,5.57
Cnc Phi1,2.209856,0.486835,5.57
Com 5,3.194629,0.358525,5.57
Leo 81,2.991523,0.287218,5.57
Nor Iota2,4.229413,-1.011147,5.57
Oct Rho,4.115835,-1.474197,5.57
Peg 67,6.129800,0.565225,5.57
Psc Pi,0.423671,0.211912,5.57
Ser 64,4.962306,0.044249,5.57
Tau 12,0.959284,0.053354,5.57
And 47,0.365108,0.658251,5.58
Aqr 28,5.764313,0.010559,5.58
Ari 21,0.592161,0.437084,5.58
Cap Lambda,5.700834,-0.198371,5.58
Cas 53,0.536711,1.123818,5.58
Cep 4,5.424411,1.163393,5.58
Cet 28,0.288350,-0.171731,5.58
CrB Eta,4.028242,0.528621,5.58
Cyg 36,5.316607,0.645772,5.58
Del 13,5.444576,0.104865,5.58
Del 16,5.478778,0.219364,5.58
LMi 34,2.764231,0.610666,5.58
Lyr Delta1,4.946816,0.645277,5.58
Oct Kappa,3.581961,-1.497250,5.58
Oph 24,4.436627,-0.404044,5.58
Peg 36,5.886705,0.159329,5.58
Peg Pi1,5.799845,0.578964,5.58
Tau 80,1.178723,0.272936,5.58
UMa 42,2.842247,1.035329,5.58
UMa 6,2.341468,1.127551,5.58
Vir 6,3.120001,0.147374,5.58
And 15,6.172466,0.702257,5.59
And 63,0.615098,0.875307,5.59
Aql 22,5.046256,0.084382,5.59
Boo 24,3.790113,0.869955,5.59
CMi Delta2,1.977429,0.057426,5.59
Cas 10,0.028107,1.120434,5.59
Cas 43,0.446550,1.187575,5.59
Her 74,4.539390,0.807055,5.59
Hya 2,2.209820,-0.069595,5.59
Hya 28,2.467023,-0.089317,5.59
Lac 16,6.005649,0.726125,5.59
Peg 63,6.112259,0.530842,5.59
Pyx Epsilon,2.399566,-0.529974,5.59
Scl Xi,0.267494,-0.679224,5.59
Sgr 50,5.089031,-0.380075,5.59
Sgr Kappa1,5.333981,-0.733906,5.59
Tau 137,1.537511,0.247342,5.59
Tau 57,1.134297,0.244962,5.59
UMa 59,3.047098,0.761410,5.59
